<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
TTLK;D;200924;000000;0.3350000;10050000
TTLK;D;200925;000000;0.3350000;3230000
TTLK;D;200928;000000;0.3300000;6260000
TTLK;D;200929;000000;0.3285000;3330000
TTLK;D;200930;000000;0.3280000;1990000
TTLK;D;201001;000000;0.3265000;1540000
TTLK;D;201002;000000;0.3225000;4300000
TTLK;D;201005;000000;0.3210000;5600000
TTLK;D;201006;000000;0.3305000;9070000
TTLK;D;201007;000000;0.3275000;3870000
TTLK;D;201008;000000;0.3280000;1200000
TTLK;D;201009;000000;0.3380000;15100000
TTLK;D;201012;000000;0.3465000;20230000
TTLK;D;201013;000000;0.3450000;5810000
TTLK;D;201014;000000;0.3485000;7660000
TTLK;D;201015;000000;0.3430000;4360000
TTLK;D;201016;000000;0.3480000;4850000
TTLK;D;201019;000000;0.3465000;4300000
TTLK;D;201020;000000;0.3470000;2550000
TTLK;D;201021;000000;0.3455000;1410000
TTLK;D;201022;000000;0.3450000;2230000
