<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
RGSS;D;180926;000000;0.3150000;325000
RGSS;D;180927;000000;0.3060000;61000
RGSS;D;180928;000000;0.3210000;362000
RGSS;D;181001;000000;0.3150000;400000
RGSS;D;181002;000000;0.3150000;354000
RGSS;D;181003;000000;0.3100000;516000
RGSS;D;181004;000000;0.3100000;35000
RGSS;D;181005;000000;0.3080000;71000
RGSS;D;181008;000000;0.3060000;65000
RGSS;D;181009;000000;0.2940000;137000
RGSS;D;181010;000000;0.2800000;283000
RGSS;D;181011;000000;0.2850000;186000
RGSS;D;181012;000000;0.2760000;480000
RGSS;D;181015;000000;0.2810000;418000
RGSS;D;181016;000000;0.2720000;1223000
RGSS;D;181017;000000;0.2660000;500000
RGSS;D;181018;000000;0.2680000;298000
RGSS;D;181019;000000;0.3730000;9023000
RGSS;D;181022;000000;0.3830000;4718000
RGSS;D;181023;000000;0.3340000;2826000
RGSS;D;181024;000000;0.3020000;4990000
RGSS;D;181025;000000;0.2920000;2206000
RGSS;D;181026;000000;0.2940000;1082000
RGSS;D;181029;000000;0.3450000;12444000
RGSS;D;181030;000000;0.3640000;22547000
RGSS;D;181031;000000;0.3440000;1283000
RGSS;D;181101;000000;0.3420000;880000
RGSS;D;181102;000000;0.3300000;1324000
RGSS;D;181106;000000;0.3230000;3149000
RGSS;D;181107;000000;0.3050000;5265000
RGSS;D;181108;000000;0.3030000;6958000
RGSS;D;181109;000000;0.2970000;2104000
RGSS;D;181112;000000;0.2910000;1276000
RGSS;D;181113;000000;0.2800000;8457000
RGSS;D;181114;000000;0.2690000;27996000
RGSS;D;181115;000000;0.2510000;16155000
RGSS;D;181116;000000;0.2520000;26060000
RGSS;D;181119;000000;0.2520000;9433000
RGSS;D;181120;000000;0.2430000;5834000
RGSS;D;181121;000000;0.2330000;26512000
RGSS;D;181122;000000;0.2300000;25960000
RGSS;D;181123;000000;0.2210000;21313000
RGSS;D;181126;000000;0.2040000;30301000
RGSS;D;181127;000000;0.2110000;15001000
RGSS;D;181128;000000;0.2100000;10018000
RGSS;D;181129;000000;0.2070000;5812000
RGSS;D;181130;000000;0.2080000;9577000
RGSS;D;181203;000000;0.2100000;9090000
RGSS;D;181204;000000;0.2110000;9132000
RGSS;D;181205;000000;0.2130000;6167000
RGSS;D;181206;000000;0.2090000;8479000
RGSS;D;181207;000000;0.2080000;3219000
RGSS;D;181210;000000;0.2030000;22017000
RGSS;D;181211;000000;0.2050000;1061000
RGSS;D;181212;000000;0.2040000;1173000
RGSS;D;181213;000000;0.2020000;10946000
RGSS;D;181214;000000;0.2040000;2610000
RGSS;D;181217;000000;0.2000000;3585000
RGSS;D;181218;000000;0.2020000;2370000
RGSS;D;181219;000000;0.1990000;7054000
RGSS;D;181220;000000;0.1990000;2595000
RGSS;D;181221;000000;0.1980000;1610000
RGSS;D;181224;000000;0.1880000;4011000
RGSS;D;181225;000000;0.1780000;4594000
RGSS;D;181226;000000;0.1570000;47779000
RGSS;D;181227;000000;0.1640000;57185571000
RGSS;D;181228;000000;0.1740000;74589000
RGSS;D;181229;000000;0.1670000;12156000
RGSS;D;190103;000000;0.1640000;3202000
RGSS;D;190104;000000;0.1630000;1694000
RGSS;D;190108;000000;0.1580000;6084000
RGSS;D;190109;000000;0.1530000;12443000
RGSS;D;190110;000000;0.1580000;5777000
RGSS;D;190111;000000;0.1620000;24366000
RGSS;D;190114;000000;0.1620000;9318000
RGSS;D;190115;000000;0.1680000;11970000
RGSS;D;190116;000000;0.1990000;135817000
RGSS;D;190117;000000;0.1900000;45896000
RGSS;D;190118;000000;0.1880000;16501000
RGSS;D;190121;000000;0.1830000;10425000
RGSS;D;190122;000000;0.1840000;13878000
RGSS;D;190123;000000;0.1810000;15330000
RGSS;D;190124;000000;0.1820000;12895000
RGSS;D;190125;000000;0.1800000;6502000
RGSS;D;190128;000000;0.1740000;11033000
RGSS;D;190129;000000;0.1760000;3703000
RGSS;D;190130;000000;0.1770000;921000
RGSS;D;190131;000000;0.1680000;22116000
RGSS;D;190201;000000;0.1630000;9105000
RGSS;D;190204;000000;0.1650000;29529000
RGSS;D;190205;000000;0.1636000;8638000
RGSS;D;190206;000000;0.1630000;13058000
RGSS;D;190207;000000;0.1572000;63138000
RGSS;D;190208;000000;0.1510000;880207000
RGSS;D;190211;000000;0.1498000;28929000
RGSS;D;190212;000000;0.1480000;9679000
RGSS;D;190213;000000;0.1508000;13690000
RGSS;D;190214;000000;0.1470000;7759000
RGSS;D;190215;000000;0.1490000;8929000
RGSS;D;190218;000000;0.1476000;4911000
RGSS;D;190219;000000;0.1476000;11138000
RGSS;D;190220;000000;0.1484000;4340000
RGSS;D;190221;000000;0.1490000;4637000
RGSS;D;190222;000000;0.1476000;4039000
RGSS;D;190225;000000;0.1470000;2898000
RGSS;D;190226;000000;0.1506000;13299000
RGSS;D;190227;000000;0.1500000;2559000
RGSS;D;190228;000000;0.1500000;2323000
RGSS;D;190301;000000;0.1496000;3382000
RGSS;D;190304;000000;0.1494000;2536000
RGSS;D;190305;000000;0.1472000;12243000
RGSS;D;190306;000000;0.1520000;32011000
RGSS;D;190307;000000;0.1482000;22071000
RGSS;D;190311;000000;0.1484000;5984000
RGSS;D;190312;000000;0.1518000;13560000
RGSS;D;190313;000000;0.1522000;16809000
RGSS;D;190314;000000;0.1510000;8650000
